latitude,longitude,date_start,date_end,best_est
36.286474,66.066879,06/23/2011 00:00:00,06/23/2011 00:00:00,2
36.606315,69.111852,06/24/2011 00:00:00,06/24/2011 00:00:00,10
32.621,66.652,06/24/2011 00:00:00,06/24/2011 00:00:00,2
32.7161,65.8968,06/25/2011 00:00:00,06/25/2011 00:00:00,3
35.9575,65.4473,06/25/2011 00:00:00,06/25/2011 00:00:00,1
32.920909,65.474153,06/25/2011 00:00:00,06/25/2011 00:00:00,1
35,69.58333,06/25/2011 00:00:00,06/25/2011 00:00:00,1
34.011698,69.073448,06/25/2011 00:00:00,06/25/2011 00:00:00,1
31.480806,64.875154,06/25/2011 00:00:00,06/25/2011 00:00:00,1
34.95,71.133333,06/25/2011 00:00:00,06/25/2011 00:00:00,2
35,69.58333,06/25/2011 00:00:00,06/25/2011 00:00:00,1
31,64,06/25/2011 00:00:00,06/25/2011 00:00:00,1
32.25,67.25,06/25/2011 00:00:00,06/25/2011 00:00:00,3
31.5819,64.99308,06/25/2011 00:00:00,06/25/2011 00:00:00,2
32.920909,65.474153,06/25/2011 00:00:00,06/25/2011 00:00:00,2
31.564428,64.55774,06/25/2011 00:00:00,06/25/2011 00:00:00,1
33.601338,69.241591,06/25/2011 00:00:00,06/25/2011 00:00:00,2
34.3222,62.2039,06/26/2011 00:00:00,06/26/2011 00:00:00,0
34.109043,69.624499,06/25/2011 00:00:00,06/25/2011 00:00:00,0
34.985958,63.129742,06/26/2011 00:00:00,06/26/2011 00:00:00,2
33.374819,68.325011,06/26/2011 00:00:00,06/26/2011 00:00:00,11
31,65.75,06/26/2011 00:00:00,06/26/2011 00:00:00,1
31.625941,63.861445,06/26/2011 00:00:00,06/26/2011 00:00:00,1
31,64,06/26/2011 00:00:00,06/26/2011 00:00:00,1
34.95,71.133333,06/26/2011 00:00:00,06/26/2011 00:00:00,1
33.184189,67.857109,06/27/2011 00:00:00,06/27/2011 00:00:00,4
33.549999,68.416702,06/27/2011 00:00:00,06/27/2011 00:00:00,3
32.713324,69.27614,06/27/2011 00:00:00,06/27/2011 00:00:00,3
37.048803,66.331531,06/27/2011 00:00:00,06/27/2011 00:00:00,8
33.220631,67.996501,06/27/2011 00:00:00,06/27/2011 00:00:00,1
33.0412,65.3808,06/27/2011 00:00:00,06/27/2011 00:00:00,4
32.25,67.25,06/27/2011 00:00:00,06/27/2011 00:00:00,1
34.9751,71.1175,06/26/2011 00:00:00,06/27/2011 00:00:00,38
31.7211,63.0013,06/27/2011 00:00:00,06/27/2011 00:00:00,7
31.663,62.9352,06/27/2011 00:00:00,06/27/2011 00:00:00,4
32.080455,66.007358,06/27/2011 00:00:00,06/27/2011 00:00:00,2
31,64,06/27/2011 00:00:00,06/27/2011 00:00:00,1
33.472932,68.657758,06/27/2011 00:00:00,06/27/2011 00:00:00,1
31.072875,65.158015,06/28/2011 00:00:00,06/28/2011 00:00:00,2
31.640454,65.397591,06/28/2011 00:00:00,06/28/2011 00:00:00,7
31,65.75,06/28/2011 00:00:00,06/28/2011 00:00:00,1
31,64,06/28/2011 00:00:00,06/28/2011 00:00:00,2
36.726131,68.865189,06/28/2011 00:00:00,06/28/2011 00:00:00,1
34.531094,69.162796,06/29/2011 00:00:00,06/29/2011 00:00:00,21
31.611795,65.705795,06/29/2011 00:00:00,06/29/2011 00:00:00,1
33.904587,68.668884,06/29/2011 00:00:00,06/29/2011 00:00:00,4
31.5785,65.465,06/29/2011 00:00:00,06/29/2011 00:00:00,1
34.9751,71.1175,06/26/2011 00:00:00,06/29/2011 00:00:00,12
33.889591,68.959198,06/29/2011 00:00:00,06/29/2011 00:00:00,6
33.601338,69.241591,06/29/2011 00:00:00,06/29/2011 00:00:00,3
33.4232,69.041565,06/29/2011 00:00:00,06/29/2011 00:00:00,2
31.5819,64.99308,06/29/2011 00:00:00,06/29/2011 00:00:00,2
34.179688,61.158105,06/29/2011 00:00:00,06/29/2011 00:00:00,1
31.640454,65.397591,06/29/2011 00:00:00,06/29/2011 00:00:00,1
31,64,06/30/2011 00:00:00,06/30/2011 00:00:00,2
33.214845,69.958707,06/30/2011 00:00:00,06/30/2011 00:00:00,2
31.2794,64.1913,06/30/2011 00:00:00,06/30/2011 00:00:00,6
33.393494,68.336693,06/30/2011 00:00:00,06/30/2011 00:00:00,4
31.881096,63.083706,06/30/2011 00:00:00,06/30/2011 00:00:00,20
32.468709,64.47606,06/30/2011 00:00:00,06/30/2011 00:00:00,1
33.816745,68.918396,06/30/2011 00:00:00,06/30/2011 00:00:00,2
33,65,06/01/2011 00:00:00,06/30/2011 00:00:00,0
33,65,06/01/2011 00:00:00,06/30/2011 00:00:00,0
36.53662,65.058995,07/01/2011 00:00:00,07/01/2011 00:00:00,5
33.549999,68.416702,07/01/2011 00:00:00,07/01/2011 00:00:00,1
32.21683,62.88273,07/01/2011 00:00:00,07/01/2011 00:00:00,2
32.005213,65.500902,07/01/2011 00:00:00,07/01/2011 00:00:00,6
34.4955,70.0598,07/01/2011 00:00:00,07/01/2011 00:00:00,2
33.7959,68.9414,07/01/2011 00:00:00,07/01/2011 00:00:00,5
34.001077,69.276851,07/01/2011 00:00:00,07/01/2011 00:00:00,3
31.540737,65.33361,07/01/2011 00:00:00,07/01/2011 00:00:00,1
33.220631,67.996501,07/01/2011 00:00:00,07/01/2011 00:00:00,6
33.81524,69.633808,07/01/2011 00:00:00,07/01/2011 00:00:00,1
32.771851,62.753066,07/01/2011 00:00:00,07/01/2011 00:00:00,12
36.812611,66.889427,07/01/2011 00:00:00,07/01/2011 00:00:00,2
31.447533,67.253177,07/02/2011 00:00:00,07/02/2011 00:00:00,4
34.998476,71.081975,06/26/2011 00:00:00,07/02/2011 00:00:00,50
31.650184,67.822847,07/02/2011 00:00:00,07/02/2011 00:00:00,13
32.24278,62.86158,07/02/2011 00:00:00,07/02/2011 00:00:00,1
33.2908,69.5706,07/02/2011 00:00:00,07/02/2011 00:00:00,1
37.0014,69.1718,07/02/2011 00:00:00,07/02/2011 00:00:00,5
35.438343,65.936469,07/02/2011 00:00:00,07/02/2011 00:00:00,2
33.244188,62.359647,07/02/2011 00:00:00,07/02/2011 00:00:00,1
31.718695,64.673286,07/02/2011 00:00:00,07/02/2011 00:00:00,1
34.13789,70.006691,07/03/2011 00:00:00,07/03/2011 00:00:00,17
35.005598,62.236137,07/03/2011 00:00:00,07/03/2011 00:00:00,4
34.33996,69.281076,07/03/2011 00:00:00,07/03/2011 00:00:00,2
31.00568,66.4002,07/03/2011 00:00:00,07/03/2011 00:00:00,2
31.668196,64.353821,07/04/2011 00:00:00,07/04/2011 00:00:00,1
34,69.25,07/04/2011 00:00:00,07/04/2011 00:00:00,1
34.8171,69.6505,07/04/2011 00:00:00,07/04/2011 00:00:00,1
31.55416,65.41981,07/03/2011 00:00:00,07/04/2011 00:00:00,10
31.595592,65.507088,07/04/2011 00:00:00,07/04/2011 00:00:00,2
35.2391,62.2808,07/04/2011 00:00:00,07/04/2011 00:00:00,4
31,64,07/04/2011 00:00:00,07/04/2011 00:00:00,2
31.829363,64.608526,07/04/2011 00:00:00,07/04/2011 00:00:00,2
31.595592,65.507088,07/04/2011 00:00:00,07/04/2011 00:00:00,12
31.749897,62.940045,07/04/2011 00:00:00,07/04/2011 00:00:00,5
32.630096,62.480503,07/04/2011 00:00:00,07/04/2011 00:00:00,13
34.194185,69.980133,07/04/2011 00:00:00,07/04/2011 00:00:00,15
34.227055,70.146752,07/04/2011 00:00:00,07/04/2011 00:00:00,15
32.15387,66.99823,07/04/2011 00:00:00,07/04/2011 00:00:00,5
31,65.75,07/04/2011 00:00:00,07/04/2011 00:00:00,1
31.640454,65.397591,07/04/2011 00:00:00,07/04/2011 00:00:00,1
36.286474,66.066879,07/04/2011 00:00:00,07/04/2011 00:00:00,2
31.60572,65.64827,07/04/2011 00:00:00,07/04/2011 00:00:00,1
33.383334,69.883334,07/05/2011 00:00:00,07/05/2011 00:00:00,1
34.8171,69.6505,07/05/2011 00:00:00,07/05/2011 00:00:00,1
33.5823,69.1498,07/05/2011 00:00:00,07/05/2011 00:00:00,6
34.13789,70.006691,07/05/2011 00:00:00,07/05/2011 00:00:00,3
37.018129,69.405498,07/05/2011 00:00:00,07/05/2011 00:00:00,1
35.833333,66.166667,07/05/2011 00:00:00,07/05/2011 00:00:00,1
32.9637,62.9126,07/06/2011 00:00:00,07/06/2011 00:00:00,2
33.929385,68.659797,07/06/2011 00:00:00,07/06/2011 00:00:00,2
33.2959,69.5046,07/06/2011 00:00:00,07/06/2011 00:00:00,11
33.552672,68.29828,07/06/2011 00:00:00,07/06/2011 00:00:00,1
31,64,07/06/2011 00:00:00,07/06/2011 00:00:00,1
32.544319,65.756215,07/07/2011 00:00:00,07/07/2011 00:00:00,7
36.699898,66.330856,07/07/2011 00:00:00,07/07/2011 00:00:00,8
31,64,07/07/2011 00:00:00,07/07/2011 00:00:00,0
34.842947,69.151879,07/08/2011 00:00:00,07/08/2011 00:00:00,2
34.210415,69.180221,07/08/2011 00:00:00,07/08/2011 00:00:00,2
34,69.25,07/09/2011 00:00:00,07/09/2011 00:00:00,1
32.25,67.25,07/09/2011 00:00:00,07/09/2011 00:00:00,1
35.3657,69.6335,07/09/2011 00:00:00,07/09/2011 00:00:00,1
33.402487,66.264329,07/09/2011 00:00:00,07/09/2011 00:00:00,14
34.3838,68.8431,07/09/2011 00:00:00,07/09/2011 00:00:00,2
33.33333,67.75,07/09/2011 00:00:00,07/09/2011 00:00:00,4
35.245499,63.003101,07/10/2011 00:00:00,07/10/2011 00:00:00,1
31.579996,64.377396,07/10/2011 00:00:00,07/10/2011 00:00:00,1
31,64,07/10/2011 00:00:00,07/10/2011 00:00:00,1
31,64,07/10/2011 00:00:00,07/10/2011 00:00:00,1
32.416667,68.75,07/10/2011 00:00:00,07/10/2011 00:00:00,1
31.611795,65.705795,07/10/2011 00:00:00,07/10/2011 00:00:00,3
33.947273,68.975327,07/10/2011 00:00:00,07/10/2011 00:00:00,2
31.985812,65.476312,07/10/2011 00:00:00,07/10/2011 00:00:00,1
31.829363,64.608526,07/10/2011 00:00:00,07/10/2011 00:00:00,2
32.043898,65.195661,07/10/2011 00:00:00,07/10/2011 00:00:00,1
32.8879,69.0529,07/10/2011 00:00:00,07/10/2011 00:00:00,6
35.569066,63.545805,07/10/2011 00:00:00,07/10/2011 00:00:00,5
32.21683,62.88273,07/06/2011 00:00:00,07/10/2011 00:00:00,0
36.1193,65.5307,07/11/2011 00:00:00,07/11/2011 00:00:00,3
33.244698,68.396896,07/11/2011 00:00:00,07/11/2011 00:00:00,1
33.4075,68.4053,07/11/2011 00:00:00,07/11/2011 00:00:00,1
34.8812,69.6536,07/11/2011 00:00:00,07/11/2011 00:00:00,8
34.2272,69.7471,07/11/2011 00:00:00,07/11/2011 00:00:00,9
32.997793,66.690348,07/11/2011 00:00:00,07/11/2011 00:00:00,7
33.889591,68.959198,07/12/2011 00:00:00,07/12/2011 00:00:00,2
33.9293,68.6027,07/12/2011 00:00:00,07/12/2011 00:00:00,1
33.929385,68.659797,07/12/2011 00:00:00,07/12/2011 00:00:00,1
32.3223,64.5668,07/12/2011 00:00:00,07/12/2011 00:00:00,4
32.21683,62.88273,07/12/2011 00:00:00,07/12/2011 00:00:00,1
31.611795,65.705795,07/12/2011 00:00:00,07/12/2011 00:00:00,1
32.62675,65.873313,07/12/2011 00:00:00,07/12/2011 00:00:00,2
32.468709,64.47606,07/12/2011 00:00:00,07/12/2011 00:00:00,2
32.945127,67.783463,07/12/2011 00:00:00,07/12/2011 00:00:00,1
34.8677,69.6429,07/13/2011 00:00:00,07/13/2011 00:00:00,7
34.332218,71.020891,07/13/2011 00:00:00,07/13/2011 00:00:00,1
31.611795,65.705795,07/14/2011 00:00:00,07/14/2011 00:00:00,1
34.1672,68.7845,07/13/2011 00:00:00,07/13/2011 00:00:00,1
33.124269,66.765914,07/13/2011 00:00:00,07/13/2011 00:00:00,5
33.80595,69.808775,07/13/2011 00:00:00,07/13/2011 00:00:00,6
32.92962,66.2608,07/13/2011 00:00:00,07/13/2011 00:00:00,3
32.97518,69.192429,07/13/2011 00:00:00,07/13/2011 00:00:00,35
31,64,07/13/2011 00:00:00,07/13/2011 00:00:00,1
31.625941,63.861445,07/13/2011 00:00:00,07/13/2011 00:00:00,2
32.416667,68.75,07/13/2011 00:00:00,07/14/2011 00:00:00,1
31.611795,65.705795,07/14/2011 00:00:00,07/14/2011 00:00:00,6
33.3076,69.8667,07/14/2011 00:00:00,07/14/2011 00:00:00,6
34.912834,69.736866,07/14/2011 00:00:00,07/14/2011 00:00:00,1
33.016315,65.04411,07/15/2011 00:00:00,07/15/2011 00:00:00,2
31.829363,64.608526,07/14/2011 00:00:00,07/14/2011 00:00:00,2
31.270823,64.091336,07/14/2011 00:00:00,07/14/2011 00:00:00,2
32.120374,64.994325,07/15/2011 00:00:00,07/15/2011 00:00:00,5
32.5,62.5,07/15/2011 00:00:00,07/15/2011 00:00:00,1
31,64,07/15/2011 00:00:00,07/15/2011 00:00:00,1
36.837628,66.639315,07/15/2011 00:00:00,07/15/2011 00:00:00,2
33.383334,69.883334,07/16/2011 00:00:00,07/16/2011 00:00:00,1
34.1591,69.5841,07/15/2011 00:00:00,07/15/2011 00:00:00,12
34.395614,68.866179,07/15/2011 00:00:00,07/15/2011 00:00:00,4
33.077441,66.790723,07/15/2011 00:00:00,07/15/2011 00:00:00,4
32.080455,66.007358,07/16/2011 00:00:00,07/16/2011 00:00:00,2
34.95,71.133333,07/16/2011 00:00:00,07/16/2011 00:00:00,1
34.612865,70.938538,07/17/2011 00:00:00,07/17/2011 00:00:00,13
31,65.75,07/17/2011 00:00:00,07/17/2011 00:00:00,2
32.755167,62.073124,07/18/2011 00:00:00,07/18/2011 00:00:00,2
33.771667,69.383889,07/17/2011 00:00:00,07/17/2011 00:00:00,1
33.33333,67.75,07/18/2011 00:00:00,07/18/2011 00:00:00,3
30.58915,65.744368,07/18/2011 00:00:00,07/18/2011 00:00:00,4
31.829363,64.608526,07/18/2011 00:00:00,07/18/2011 00:00:00,1
31.611409,64.469957,07/18/2011 00:00:00,07/18/2011 00:00:00,7
31.640454,65.397591,07/18/2011 00:00:00,07/18/2011 00:00:00,2
31.557203,65.434295,07/19/2011 00:00:00,07/19/2011 00:00:00,3
33.816745,68.918396,07/22/2011 00:00:00,07/22/2011 00:00:00,1
33.549999,68.416702,07/19/2011 00:00:00,07/19/2011 00:00:00,2
34.95,71.133333,07/19/2011 00:00:00,07/19/2011 00:00:00,2
32.713324,69.27614,07/19/2011 00:00:00,07/19/2011 00:00:00,2
31.6244,65.63249,07/18/2011 00:00:00,07/19/2011 00:00:00,0
31.611795,65.705795,07/20/2011 00:00:00,07/20/2011 00:00:00,6
33.929385,68.659797,07/20/2011 00:00:00,07/20/2011 00:00:00,2
36.324882,68.6234,07/20/2011 00:00:00,07/20/2011 00:00:00,1
34.825481,70.084213,07/20/2011 00:00:00,07/20/2011 00:00:00,2
34.17894,70.0692,07/19/2011 00:00:00,07/20/2011 00:00:00,4
36.367511,69.386084,07/20/2011 00:00:00,07/20/2011 00:00:00,1
32.416667,68.75,07/21/2011 00:00:00,07/21/2011 00:00:00,1
34.783333,70.183333,07/21/2011 00:00:00,07/21/2011 00:00:00,5
35.641366,64.279081,07/22/2011 00:00:00,07/22/2011 00:00:00,5
33.060666,69.034297,07/20/2011 00:00:00,07/22/2011 00:00:00,60
32.465816,64.737566,07/22/2011 00:00:00,07/22/2011 00:00:00,1
33.220631,67.996501,07/22/2011 00:00:00,07/22/2011 00:00:00,2
31.83052,64.58823,07/23/2011 00:00:00,07/23/2011 00:00:00,3
31.9941,64.8091,07/23/2011 00:00:00,07/23/2011 00:00:00,3
32.120374,64.994325,07/23/2011 00:00:00,07/23/2011 00:00:00,2
31.640454,65.397591,07/23/2011 00:00:00,07/23/2011 00:00:00,3
31.519681,66.552678,07/23/2011 00:00:00,07/23/2011 00:00:00,1
31.829363,64.608526,07/23/2011 00:00:00,07/23/2011 00:00:00,1
33.8192,69.8542,07/24/2011 00:00:00,07/24/2011 00:00:00,1
35.569066,63.545805,07/24/2011 00:00:00,07/24/2011 00:00:00,4
34.95455,70.914272,07/24/2011 00:00:00,07/24/2011 00:00:00,2
36.3048,69.2632,07/24/2011 00:00:00,07/24/2011 00:00:00,1
34.060875,68.512989,07/24/2011 00:00:00,07/24/2011 00:00:00,1
35.462075,63.469625,07/25/2011 00:00:00,07/25/2011 00:00:00,1
34.9152,71.0952,07/25/2011 00:00:00,07/25/2011 00:00:00,3
30.120517,65.181021,07/24/2011 00:00:00,07/25/2011 00:00:00,6
30.179475,66.051232,07/24/2011 00:00:00,07/25/2011 00:00:00,5
31.7387,64.328,07/25/2011 00:00:00,07/25/2011 00:00:00,8
32.971935,69.0728,07/25/2011 00:00:00,07/25/2011 00:00:00,1
31.625941,63.861445,07/25/2011 00:00:00,07/25/2011 00:00:00,8
32.3048,64.7775,07/25/2011 00:00:00,07/25/2011 00:00:00,16
32.422109,64.467269,07/25/2011 00:00:00,07/25/2011 00:00:00,2
32.323395,66.412491,07/25/2011 00:00:00,07/25/2011 00:00:00,3
34.5302,70.2865,07/25/2011 00:00:00,07/25/2011 00:00:00,5
36.000861,65.381948,07/25/2011 00:00:00,07/25/2011 00:00:00,2
31.668196,64.353821,07/25/2011 00:00:00,07/25/2011 00:00:00,4
36.193552,65.352724,07/25/2011 00:00:00,07/25/2011 00:00:00,2
31.663,62.9352,07/25/2011 00:00:00,07/25/2011 00:00:00,2
33.929385,68.659797,07/25/2011 00:00:00,07/25/2011 00:00:00,1
35.641366,64.279081,07/25/2011 00:00:00,07/26/2011 00:00:00,16
36.896746,68.361061,07/26/2011 00:00:00,07/26/2011 00:00:00,1
33.97692,69.02114,07/26/2011 00:00:00,07/26/2011 00:00:00,2
34.525025,68.582346,07/26/2011 00:00:00,07/26/2011 00:00:00,1
36.641,69.0038,07/26/2011 00:00:00,07/26/2011 00:00:00,1
33.904587,68.668884,07/26/2011 00:00:00,07/26/2011 00:00:00,4
32.62675,65.873313,07/26/2011 00:00:00,07/26/2011 00:00:00,1
32.997793,66.690348,07/27/2011 00:00:00,07/27/2011 00:00:00,4
36.7221,68.7811,07/26/2011 00:00:00,07/26/2011 00:00:00,3
33.370197,68.455788,07/26/2011 00:00:00,07/26/2011 00:00:00,4
35.7483,64.5361,07/27/2011 00:00:00,07/27/2011 00:00:00,2
36.193552,65.352724,07/26/2011 00:00:00,07/26/2011 00:00:00,2
33,65,07/01/2011 00:00:00,07/27/2011 00:00:00,0
31.611795,65.705795,07/27/2011 00:00:00,07/27/2011 00:00:00,3
31.611795,65.705795,07/27/2011 00:00:00,07/27/2011 00:00:00,1
34.927257,69.811474,07/27/2011 00:00:00,07/27/2011 00:00:00,3
33.305843,68.446963,07/27/2011 00:00:00,07/27/2011 00:00:00,10
34.663769,70.20739,07/27/2011 00:00:00,07/27/2011 00:00:00,1
32.62675,65.873313,07/28/2011 00:00:00,07/28/2011 00:00:00,19
32.00119,65.625496,07/26/2011 00:00:00,07/27/2011 00:00:00,1
33.33333,67.75,07/28/2011 00:00:00,07/28/2011 00:00:00,1
31.579996,64.377396,07/28/2011 00:00:00,07/28/2011 00:00:00,2
31,64,07/27/2011 00:00:00,07/28/2011 00:00:00,3
31.579996,64.377396,07/27/2011 00:00:00,07/28/2011 00:00:00,2
36.193552,65.352724,07/27/2011 00:00:00,07/28/2011 00:00:00,4
31,65.75,07/27/2011 00:00:00,07/28/2011 00:00:00,3
34.25,68,07/27/2011 00:00:00,07/28/2011 00:00:00,2
34.011698,69.073448,07/28/2011 00:00:00,07/28/2011 00:00:00,1
32.563758,68.131147,07/28/2011 00:00:00,07/28/2011 00:00:00,2
33.929854,68.886195,07/28/2011 00:00:00,07/28/2011 00:00:00,1
30.852922,64.131675,07/29/2011 00:00:00,07/29/2011 00:00:00,2
31.752098,64.711296,07/29/2011 00:00:00,07/29/2011 00:00:00,18
31.8273,64.5896,07/29/2011 00:00:00,07/29/2011 00:00:00,4
35.743523,69.363632,07/29/2011 00:00:00,07/29/2011 00:00:00,1
35.042243,69.633367,07/29/2011 00:00:00,07/29/2011 00:00:00,5
33.5629,69.8768,07/29/2011 00:00:00,07/29/2011 00:00:00,2
33.655357,69.786578,07/29/2011 00:00:00,07/29/2011 00:00:00,10
35.7507,63.7546,07/30/2011 00:00:00,07/30/2011 00:00:00,0
33.5282,69.0855,07/30/2011 00:00:00,07/30/2011 00:00:00,5
32.48418,65.038714,07/30/2011 00:00:00,07/30/2011 00:00:00,2
36.251448,64.830948,07/30/2011 00:00:00,07/30/2011 00:00:00,2
34.612865,70.938538,07/30/2011 00:00:00,07/30/2011 00:00:00,2
32.850827,67.818891,07/30/2011 00:00:00,07/30/2011 00:00:00,13
31.579996,64.377396,07/31/2011 00:00:00,07/31/2011 00:00:00,14
31,65.75,07/31/2011 00:00:00,07/31/2011 00:00:00,1
34.95,71.133333,07/31/2011 00:00:00,07/31/2011 00:00:00,1
31.984,63.266,07/31/2011 00:00:00,07/31/2011 00:00:00,3
34.8452,69.661,07/31/2011 00:00:00,07/31/2011 00:00:00,1
34.395614,68.866179,07/31/2011 00:00:00,07/31/2011 00:00:00,1
34.5,62,07/31/2011 00:00:00,07/31/2011 00:00:00,0
31,64,08/01/2011 00:00:00,08/01/2011 00:00:00,1
34.817973,63.586809,08/01/2011 00:00:00,08/01/2011 00:00:00,1
33.012288,61.252023,08/01/2011 00:00:00,08/01/2011 00:00:00,1
33.192284,62.164119,08/02/2011 00:00:00,08/02/2011 00:00:00,2
30.987916,66.169753,08/02/2011 00:00:00,08/02/2011 00:00:00,2
31.63114,65.61576,08/02/2011 00:00:00,08/02/2011 00:00:00,1
33.666667,69.33333,08/02/2011 00:00:00,08/02/2011 00:00:00,1
34.812366,62.15067,08/02/2011 00:00:00,08/02/2011 00:00:00,2
34.33333,70.41667,08/02/2011 00:00:00,08/03/2011 00:00:00,2
31,65.75,08/02/2011 00:00:00,08/03/2011 00:00:00,1
35.75,69,08/02/2011 00:00:00,08/03/2011 00:00:00,1
31,64,08/02/2011 00:00:00,08/03/2011 00:00:00,1
34.25,68,08/02/2011 00:00:00,08/03/2011 00:00:00,1
33.33333,67.75,08/02/2011 00:00:00,08/03/2011 00:00:00,1
33.383334,69.883334,08/02/2011 00:00:00,08/03/2011 00:00:00,1
32.416667,68.75,08/02/2011 00:00:00,08/03/2011 00:00:00,1
33.666667,69.33333,08/02/2011 00:00:00,08/03/2011 00:00:00,1
34.944492,70.951996,08/03/2011 00:00:00,08/03/2011 00:00:00,1
34.25,68,08/03/2011 00:00:00,08/03/2011 00:00:00,2
33.9076,69.6934,08/03/2011 00:00:00,08/03/2011 00:00:00,1
33.666667,69.33333,08/04/2011 00:00:00,08/04/2011 00:00:00,1
36.726131,68.865189,08/04/2011 00:00:00,08/04/2011 00:00:00,1
33.549999,68.416702,08/04/2011 00:00:00,08/04/2011 00:00:00,2
31.5115,62.7778,08/03/2011 00:00:00,08/04/2011 00:00:00,3
36.0057,65.5422,08/04/2011 00:00:00,08/04/2011 00:00:00,10
31.6907,64.2878,08/05/2011 00:00:00,08/05/2011 00:00:00,1
34.0221,68.7846,08/06/2011 00:00:00,08/06/2011 00:00:00,46
31,64,08/06/2011 00:00:00,08/06/2011 00:00:00,1
33.929854,68.886195,08/04/2011 00:00:00,08/04/2011 00:00:00,2
34.95455,70.914272,08/04/2011 00:00:00,08/05/2011 00:00:00,4
31.7337,64.2734,08/05/2011 00:00:00,08/05/2011 00:00:00,1
31,65.75,08/05/2011 00:00:00,08/05/2011 00:00:00,1
32.209067,66.996744,08/05/2011 00:00:00,08/05/2011 00:00:00,7
31.625941,63.861445,08/05/2011 00:00:00,08/05/2011 00:00:00,9
31.5296,62.7884,08/05/2011 00:00:00,08/06/2011 00:00:00,9
34.797169,69.67923,08/07/2011 00:00:00,08/07/2011 00:00:00,2
33.572292,68.289354,08/07/2011 00:00:00,08/07/2011 00:00:00,2
33.4232,69.041565,08/07/2011 00:00:00,08/07/2011 00:00:00,2
32.378207,66.335951,08/07/2011 00:00:00,08/07/2011 00:00:00,2
31,64,08/07/2011 00:00:00,08/07/2011 00:00:00,2
33.364304,62.340816,08/08/2011 00:00:00,08/08/2011 00:00:00,1
33.5531,68.3356,08/07/2011 00:00:00,08/08/2011 00:00:00,2
34.283401,62.288128,08/07/2011 00:00:00,08/08/2011 00:00:00,1
33.666667,69.33333,08/08/2011 00:00:00,08/08/2011 00:00:00,1
36.53662,65.058995,08/08/2011 00:00:00,08/08/2011 00:00:00,1
34.108103,68.493604,08/08/2011 00:00:00,08/08/2011 00:00:00,4
32.771851,62.753066,08/06/2011 00:00:00,08/08/2011 00:00:00,4
32.584696,65.465693,08/09/2011 00:00:00,08/09/2011 00:00:00,5
34.879089,69.667984,08/08/2011 00:00:00,08/09/2011 00:00:00,3
32.080455,66.007358,08/09/2011 00:00:00,08/09/2011 00:00:00,4
34,69.25,08/09/2011 00:00:00,08/09/2011 00:00:00,2
33,65,08/09/2011 00:00:00,08/10/2011 00:00:00,22
32.495924,67.394208,08/10/2011 00:00:00,08/10/2011 00:00:00,1
31.79,64.5652,08/10/2011 00:00:00,08/10/2011 00:00:00,5
31,64,08/10/2011 00:00:00,08/10/2011 00:00:00,1
31,65.75,08/11/2011 00:00:00,08/11/2011 00:00:00,5
34.854229,69.647499,08/11/2011 00:00:00,08/11/2011 00:00:00,1
31.625941,63.861445,08/11/2011 00:00:00,08/11/2011 00:00:00,1
36.324882,68.6234,08/11/2011 00:00:00,08/11/2011 00:00:00,2
34.273015,70.567968,08/11/2011 00:00:00,08/11/2011 00:00:00,2
31.829363,64.608526,08/12/2011 00:00:00,08/12/2011 00:00:00,1
31,65.75,08/12/2011 00:00:00,08/12/2011 00:00:00,1
34.216719,68.304142,08/11/2011 00:00:00,08/12/2011 00:00:00,8
34.183466,62.756055,08/12/2011 00:00:00,08/12/2011 00:00:00,7
31.829363,64.608526,08/13/2011 00:00:00,08/13/2011 00:00:00,5
34.783333,70.183333,08/13/2011 00:00:00,08/13/2011 00:00:00,0
31.829363,64.608526,08/13/2011 00:00:00,08/13/2011 00:00:00,2
33,65,08/12/2011 00:00:00,08/13/2011 00:00:00,11
34.33333,70.41667,08/13/2011 00:00:00,08/13/2011 00:00:00,2
34.783333,70.183333,08/13/2011 00:00:00,08/13/2011 00:00:00,2
31,64,08/13/2011 00:00:00,08/13/2011 00:00:00,1
35,69.58333,08/13/2011 00:00:00,08/13/2011 00:00:00,1
32.416667,68.75,08/13/2011 00:00:00,08/13/2011 00:00:00,1
33.662636,69.469833,08/13/2011 00:00:00,08/13/2011 00:00:00,1
32.416667,68.75,08/14/2011 00:00:00,08/14/2011 00:00:00,2
35.0159,69.1741,08/14/2011 00:00:00,08/14/2011 00:00:00,27
34.822451,70.418087,08/14/2011 00:00:00,08/14/2011 00:00:00,1
34.79114,69.660444,08/14/2011 00:00:00,08/14/2011 00:00:00,1
36.25,64.83333,08/14/2011 00:00:00,08/15/2011 00:00:00,3
36.75,67,08/14/2011 00:00:00,08/15/2011 00:00:00,3
31,65.75,08/14/2011 00:00:00,08/15/2011 00:00:00,3
32.465816,64.737566,08/14/2011 00:00:00,08/15/2011 00:00:00,3
32.25,67.25,08/14/2011 00:00:00,08/15/2011 00:00:00,2
33.383334,69.883334,08/14/2011 00:00:00,08/15/2011 00:00:00,2
32.416667,68.75,08/14/2011 00:00:00,08/15/2011 00:00:00,2
33.666667,69.33333,08/14/2011 00:00:00,08/15/2011 00:00:00,2
32.468709,64.47606,08/15/2011 00:00:00,08/15/2011 00:00:00,10
34.126049,70.713562,08/15/2011 00:00:00,08/15/2011 00:00:00,1
